phase,age_days,abs_mag_V,abs_mag_I,radius_rsun,teff_k,log_L
0,1048.72119922,0.554073561457,0.177158626382,5.04650429688,6864.21481605,1.69189256612
0.00100484152737,1048.72159095,0.555256820543,0.177801873479,5.04650184527,6862.47374552,1.69147763107
0.00200560880836,1048.7219811,0.556433119877,0.178441803743,5.04649219336,6860.74498672,1.69106509171
0.00300637608934,1048.72237124,0.557607400219,0.179081125386,5.04647534616,6859.02133929,1.69065321334
0.00400714337091,1048.72276139,0.558779671404,0.179719857685,5.04645130809,6857.30283085,1.6902419912
0.0050079106519,1048.72315153,0.559949938139,0.180358003418,5.04642009406,6855.58944993,1.68983142363
0.00600867793288,1048.72354168,0.561118301348,0.180995607577,5.04638173229,6853.88100951,1.68942147619
0.00700944521386,1048.72393183,0.562284862082,0.181632710424,5.04633626446,6852.17730635,1.68901211486
0.00801021249485,1048.72432197,0.563449520722,0.182269242769,5.04628374558,6850.47843095,1.68860337601
0.00901097977583,1048.72471212,0.564612068958,0.182905084559,5.04622424384,6848.78466116,1.68819533336
0.0100117470568,1048.72510226,0.565772344282,0.183540151434,5.04615784014,6847.0962439,1.68778804352
0.0110125143378,1048.72549241,0.566930161297,0.184174203059,5.04608462754,6845.41297377,1.68738158483
0.0120132816194,1048.72588256,0.568085154941,0.184806926282,5.04600471059,6843.73499361,1.68697609627
0.0130140489004,1048.7262727,0.569236674519,0.185438195258,5.04591820443,6842.06402334,1.68657178427
0.0140148161813,1048.72666285,0.570384028111,0.186067601731,5.0458252339,6840.40096236,1.68616889456
0.0150155834623,1048.72705299,0.571526574224,0.186694772545,5.04572593251,6838.74666131,1.68576765443
0.0160163507439,1048.72744314,0.572663891361,0.187319471916,5.04562044136,6837.1017077,1.68536821233
0.0170171180249,1048.72783329,0.573795927765,0.187941684575,5.04550890805,6835.46621268,1.6849705852
0.0180178853059,1048.72822343,0.574923069308,0.188561645871,5.04539148555,6833.83968931,1.68457463529
0.0190186525874,1048.72861358,0.576046026567,0.189179768257,5.04526833112,6832.22117764,1.68418011093
0.0200194198684,1048.72900372,0.577165630644,0.18979652112,5.04513960522,6830.6095134,1.68378671902
0.0210201871494,1048.72939387,0.57828256433,0.190412281017,5.04500547051,6829.00370939,1.68339421961
0.0220209544304,1048.72978402,0.579397247354,0.191027274476,5.04486609087,6827.40314065,1.68300246568
0.0230217217114,1048.73017416,0.580509943543,0.191641598892,5.04472163056,6825.80726163,1.68261136911
0.0240224889923,1048.73056431,0.581620917939,0.192255151945,5.04457225336,6824.21485204,1.68222086045
0.0250232562733,1048.73095445,0.582730281491,0.192868311534,5.04441812191,6822.62681408,1.68183087053
0.0260240235543,1048.7313446,0.58383814863,0.193481142364,5.04425939706,6821.04298467,1.68144135899
0.0270247908359,1048.73173475,0.584944348664,0.194093537718,5.04409623734,6819.46356237,1.68105238703
0.0280255581169,1048.73212489,0.586048346192,0.194705178903,5.04392879852,6817.88923234,1.68066414503
0.0290263253979,1048.73251504,0.587149377217,0.195315621015,5.04375723322,6816.32100647,1.68027690376
0.0300270926794,1048.73290518,0.588246635837,0.195924405076,5.04358169065,6814.75998614,1.67989094781
0.0310278599604,1048.73329533,0.589339356851,0.196531104588,5.0434023164,6813.20724699,1.67950654655
0.0320286272414,1048.73368548,0.590426829073,0.197135326991,5.04321925225,6811.6638002,1.67912394993
0.0330293945224,1048.73407562,0.591508425038,0.197736723234,5.04303263612,6810.13052713,1.67874337878
0.0340301618034,1048.73446577,0.592583604961,0.198334986489,5.04284260203,6808.60816227,1.67836502365
0.0350309290849,1048.73485591,0.593651912502,0.198929852256,5.04264928006,6807.09730769,1.67798904617
0.0360316963659,1048.73524606,0.594713059167,0.199521097462,5.04245279641,6805.59815371,1.67761555381
0.0370324636469,1048.73563621,0.595767052187,0.200108532109,5.04225327347,6804.11003299,1.67724456252
0.0380332309279,1048.73602635,0.596814117229,0.200692553081,5.04205082989,6802.63352483,1.67687596706
