temperature_K,log10_T,q_env,A1,A2,A3,A1_minus_photosphere,A2_minus_photosphere,A3_minus_photosphere,phi1_rad,phi2_rad,phi3_rad,delta_phi1_rad,delta_phi2_rad,delta_phi3_rad,A1_photosphere,A2_photosphere,A3_photosphere,phi1_photosphere_rad,phi2_photosphere_rad,phi3_photosphere_rad,theta_P_max_cycle,theta_rho_max_cycle,theta_gamma1_max_cycle,delta_theta_P_rho_rad,delta_theta_P_gamma1_rad
23902.5764855,4.37844471656,0.999997827195,0.2068602489,0.0254063069272,0.0179134999924,0.080083498666,-0.0228601112424,-0.00908866103371,1.43322224335,3.00769369275,4.48978922781,0.586192459776,7.12989067638,1.74493316941,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.9638671875,0.963134765625,0.952880859375,0.00460194236366,0.0690291354549
24525.2452654,4.38961335925,0.999997639597,0.209684090229,0.0218497105641,0.0155131100246,0.0829073399954,-0.0264167076055,-0.0114890510015,1.41321315827,2.95256552617,4.59535609598,0.566183374696,7.07476250979,1.85050003758,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.962646484375,0.961669921875,0.944091796875,0.00613592315154,0.116582539879
25174.3287191,4.40095789879,0.999997429273,0.212694935619,0.0180593357993,0.0129941341558,0.0859181853852,-0.0302070823704,-0.0140080268703,1.39063371233,2.8545156367,4.74287759793,0.543603928763,6.97671262033,1.99802153953,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.96142578125,0.96044921875,0.85400390625,0.00613592315154,0.67495154667
25852.9222617,4.41250964029,0.999997193472,0.215971368011,0.0143074911257,0.0105568392525,0.0891946177766,-0.0339589270439,-0.0164453217736,1.36547498375,2.67478609705,4.96618256613,0.518445200175,6.79698308067,2.22132650773,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.96044921875,0.959228515625,0.815185546875,0.00766990393943,0.912718568792
26564.1810268,4.42429643116,0.999996929107,0.219604534699,0.0113015743176,0.00863809150451,0.092827784465,-0.0369648438521,-0.0183640695216,1.33777992626,2.33956084459,5.31829682965,0.490750142693,6.46175782821,2.57344077125,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.959228515625,0.95751953125,0.767333984375,0.0107378655152,1.20570889928
27311.6096049,4.43634729596,0.999996632717,0.223717011015,0.0105727729183,0.00799542071029,0.0969402607811,-0.0376936452513,-0.0190067403158,1.30779976982,1.82367328327,5.80808864979,0.460769986249,5.94587026689,3.06323259138,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.958984375,0.95703125,0.711181640625,0.0122718463031,1.5569904997
28099.318742,4.44869579072,0.999996300424,0.228371891633,0.0130679908697,0.00922683779321,0.101595141399,-0.0351984272999,-0.0177753232329,1.27582332748,1.35434074119,0.00131696595633,0.428793543914,5.47653772482,3.53964621473,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.959228515625,0.956787109375,0.65869140625,0.0153398078789,1.88833034989
28932.1409711,4.46138057252,0.999995927878,0.233664050075,0.0178148310745,0.0117954073104,0.106887299841,-0.0304515870952,-0.0152067537157,1.24245730875,1.08279118321,0.328521209144,0.395427525178,5.20498816683,3.86685045792,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.959716796875,0.956787109375,0.621826171875,0.0184077694546,2.12302941043
29815.1512045,4.47443701617,0.999995510203,0.239654878174,0.0235899758422,0.0148309562013,0.11287812794,-0.0246764423274,-0.0121712048247,1.20871545486,0.949344282303,0.537531833394,0.361685671288,5.07154126593,4.07586108217,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.96044921875,0.956787109375,0.574462890625,0.0230097118183,2.42522362565
30753.0654851,4.48788841302,0.999995041932,0.246348091548,0.0296450021748,0.0177199904521,0.119571341314,-0.0186214159948,-0.00928217057393,1.17625692699,0.896305351704,0.688845776892,0.329227143418,5.01850233533,4.22717502567,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.96142578125,0.95703125,0.564697265625,0.0276116541819,2.49271878031
31750.9544756,4.50175678529,0.999994516937,0.25366739199,0.0354859162266,0.0201219940448,0.126890641756,-0.012780501943,-0.00688016698122,1.14762931222,0.900218418709,0.821762144305,0.300599528651,5.02241540234,4.36009139308,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.962890625,0.957275390625,0.561279296875,0.0352815581214,2.52339839607
32815.08773,4.51607356967,0.999993928346,0.261441421551,0.040848292197,0.0218604883354,0.134664671317,-0.00741812597265,-0.00514167269066,1.12635025213,0.954508425662,0.955204627686,0.279320468554,5.07670540929,4.49353387646,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.96435546875,0.95751953125,0.558837890625,0.0429514620608,2.54794208868
33953.630731,4.53088622109,0.999993268454,0.269474509677,0.0458884927243,0.022884567853,0.142697759443,-0.00237792544533,-0.00411759317308,1.11657302744,1.05719356707,1.09862043071,0.269543243865,5.17939055069,4.63694967948,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.966064453125,0.95849609375,0.55712890625,0.0475534044245,2.56941781971
35170.766808,4.54618183709,0.999992528626,0.2776203596,0.0510768921746,0.0230165032971,0.150843609366,0.00281047400494,-0.00398565772898,1.12280931134,1.20290014424,1.25623776982,0.275779527766,5.32509712786,4.79456701859,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.968505859375,0.96044921875,0.556884765625,0.0506213660002,2.58629160838
36463.2633691,4.56185553431,0.999991699177,0.285872603374,0.0568940851176,0.0221048351157,0.15909585314,0.008627666948,-0.00489732591037,1.14908349019,1.37522086858,1.42471718186,0.302053706621,5.4974178522,4.96304643063,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.971923828125,0.96337890625,0.5576171875,0.053689327576,2.60316539704
37818.3968522,4.57770311486,0.999990769252,0.294522899423,0.0632441082891,0.0201316591647,0.167746149189,0.0149776901195,-0.00687050186135,1.19764642713,1.55098205136,1.59332068584,0.35061664356,5.67317903499,5.13164993461,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.97607421875,0.96728515625,0.55810546875,0.0552233083639,2.62617510886
39214.150104,4.5934428069,0.999989726679,0.304167379153,0.06935816101,0.0173636873657,0.177390628919,0.0210917428404,-0.0096384736604,1.26704184027,1.70906432066,1.7450051415,0.420012056695,5.83126130429,5.28333439028,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.98095703125,0.97216796875,0.557861328125,0.0552233083639,2.65838870541
40631.3822653,4.60886159712,0.999988557812,0.315749574654,0.0741795925112,0.014107754659,0.18897282442,0.0259131743416,-0.0128944063671,1.35199753365,1.84005464823,1.86234111549,0.504967750076,5.96225163186,5.40067036426,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.98583984375,0.977294921875,0.9970703125,0.053689327576,-0.0705631162427
42065.5001305,4.62392605675,0.999987247352,0.330022401164,0.0766577746818,0.0105526108408,0.203245650931,0.0283913565122,-0.0164495501853,1.44453757658,1.94305579679,1.91993433758,0.597507793009,6.06525278041,5.45826358635,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.990478515625,0.982666015625,0.003173828125,0.0490873852123,-0.0797670009701
43527.2393754,4.63876112381,0.999985778148,0.347064912888,0.0759500013005,0.00691151416677,0.220288162654,0.0276835831309,-0.0200906468593,1.53599753684,2.0207907613,1.84761133175,0.688967753266,6.14298774492,5.38594058053,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.994384765625,0.988037109375,0.007080078125,0.039883500485,-0.0797670009701
45033.2236682,4.65353303671,0.99998413097,0.366059036547,0.0715968707435,0.00403212804123,0.239282286313,0.0233304525739,-0.0229700329848,1.61878676051,2.07526098014,1.36657085325,0.771756976944,6.19745796377,4.90490010203,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.997314453125,0.99267578125,0.00927734375,0.0291456349698,-0.0751650586064
46592.3065908,4.66831421109,0.999982284258,0.385450627243,0.0637107490892,0.0045878254978,0.258673877009,0.0154443309196,-0.0224143355283,1.68724905847,2.10427913541,0.445976541949,0.840219274898,6.22647611904,3.98430579072,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.99951171875,0.996337890625,0.009521484375,0.0199417502425,-0.0628932123033
48191.8551268,4.68297364462,0.999980213842,0.403403632223,0.0530971902393,0.00763855626408,0.276626881989,0.00483077206968,-0.019363604762,1.737523113,2.09777931389,0.103471508805,0.890493329427,6.21997629752,3.64180075758,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.000244140625,0.9990234375,0.0087890625,0.00766990393943,-0.053689327576
49782.3384398,4.69707529299,0.999977892623,0.418070552017,0.0414836078798,0.0106108809304,0.291293801783,-0.00678281028983,-0.0163912800957,1.76660578036,2.03708938654,0.034632820065,0.919575996787,6.15928637017,3.57296206884,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.001708984375,0.00244140625,0.008056640625,-0.00460194236366,-0.039883500485
51345.2963303,4.71050066465,0.99997529022,0.425778490327,0.0316713952173,0.0120863496963,0.299001740093,-0.0165950229524,-0.0149158113297,1.77619633005,1.90482625665,0.0283575781249,0.929166546482,6.02702324028,3.5666868269,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.004150390625,0.006591796875,0.00830078125,-0.0153398078789,-0.0260776733941
52901.7999095,4.72347044855,0.99997237257,0.424932352625,0.0243179886576,0.0120034082131,0.298155602391,-0.023948429512,-0.014998752813,1.77186104568,1.63836739384,6.27432390822,0.924831262111,5.76056437747,3.52946784981,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.006103515625,0.009521484375,0.009033203125,-0.0214757310304,-0.0184077694546
54468.2756051,4.73614362629,0.999969101486,0.416469052283,0.0209938418766,0.0108078525024,0.289692302049,-0.027272576293,-0.0161943085237,1.75795420514,1.21707343871,6.23216606205,0.91092442157,5.33927042234,3.48731000364,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.0078125,0.011962890625,0.010009765625,-0.0260776733941,-0.013805827091
56060.0758121,4.74865368074,0.999965434154,0.401839537189,0.0221786478283,0.00903254440923,0.275062786955,-0.0260877703413,-0.0179696166168,1.73776103052,0.784809266577,6.16887092528,0.89073124695,4.9070062502,3.42401486688,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.009033203125,0.013671875,0.01123046875,-0.0291456349698,-0.013805827091
57691.3821055,4.76111094342,0.999961322575,0.382355930078,0.026056229248,0.00701809528066,0.255579179844,-0.0222101889216,-0.0199840657454,1.71371161802,0.471321037898,6.06637952319,0.866681834448,4.59351802152,3.32152346478,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.010009765625,0.014892578125,0.012939453125,-0.0306796157577,-0.0184077694546
59373.2399313,4.77359074854,0.999956712932,0.359191961382,0.0305689676233,0.00494209498417,0.232415211148,-0.0176974505463,-0.0220600660419,1.68765151359,0.265099614876,5.88464729555,0.840621730014,4.3872965985,3.13979123715,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.0107421875,0.015625,0.0146484375,-0.0306796157577,-0.0245436926062
61112.3404429,4.78612891638,0.999951544894,0.333428915851,0.0344512001586,0.00313062906403,0.206652165617,-0.013815218011,-0.023871531962,1.66105501814,0.123476032952,5.49819271391,0.814025234567,4.24567301658,2.7533366555,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.011474609375,0.016357421875,0.016845703125,-0.0306796157577,-0.0337475773335
62913.9773437,4.79874714161,0.999945750817,0.306101926474,0.0370390101436,0.00238800394791,0.17932517624,-0.0112274080261,-0.0246141570782,1.63527626426,0.017822037558,4.74763826994,0.788246480688,4.14001902118,2.00278221153,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.01220703125,0.016845703125,0.01953125,-0.0291456349698,-0.0460194236366
64784.910904,4.81147386584,0.999939254866,0.278160296838,0.038159342047,0.00294655373194,0.151383546604,-0.0101070761226,-0.0240556072941,1.61170341176,6.21517141795,4.12100965887,0.764673628191,4.05418309439,1.37615360047,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.012939453125,0.01708984375,0.07666015625,-0.0260776733941,-0.400368985638
66731.542429,4.82433116322,0.999931972018,0.250409017703,0.0379461102912,0.00380016739103,0.123632267469,-0.0103203078784,-0.023201993635,1.59154546428,6.14131389749,3.82344402819,0.744515680705,3.98032557393,1.07858796979,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.013671875,0.017578125,0.084228515625,-0.0245436926062,-0.443320447699
68757.9390625,4.83732285075,0.99992380695,0.223510050146,0.0365896388855,0.00448853439,0.0967332999124,-0.0116767792842,-0.0225136266361,1.57546835426,6.07610403451,3.6634503467,0.728438570692,3.91511571096,0.918594288299,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.0146484375,0.01806640625,0.146484375,-0.0214757310304,-0.828349625458
70867.3140794,4.85044597301,0.999914652794,0.197989394583,0.0342705170149,0.00489311733395,0.0712126443486,-0.0139959011547,-0.0221090436921,1.56352537201,6.01772026989,3.55918642612,0.716495588439,3.85673194633,0.814330367717,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.015869140625,0.018798828125,0.20458984375,-0.0184077694546,-1.18576714904
73063.6567103,4.86370140411,0.999904389736,0.174212686735,0.0312179099509,0.00498197986084,0.0474359365007,-0.0170485082187,-0.0220201811652,1.55530069616,5.96474179229,3.48041236654,0.708270912584,3.80375346874,0.735556308133,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.017333984375,0.019775390625,0.228759765625,-0.0153398078789,-1.32842736231
75351.6601544,4.87709282517,0.999892883445,0.152377310545,0.0276834466362,0.00478978465662,0.0256005603112,-0.0205829715334,-0.0222123763695,1.54996383716,5.9159688156,3.41198433653,0.70293405359,3.75498049205,0.66712827813,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.018798828125,0.020751953125,0.293212890625,-0.0122718463031,-1.72419440558
77736.5482195,4.8906252525,0.999879983323,0.132549858149,0.0238638143594,0.00437132701095,0.0057731079147,-0.0244026038102,-0.0226308340151,1.54651003538,5.86955666135,3.34550406233,0.699480251814,3.70856833779,0.60064800393,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.020263671875,0.02197265625,0.368408203125,-0.0107378655152,-2.18745660352
80224.8419791,4.90430887033,0.999865520524,0.114707820734,0.0199417331335,0.00376286127523,-0.0120689294998,-0.0283246850361,-0.0232392997508,1.54440082726,5.82175706726,3.27735906311,0.69737104369,3.66076874371,0.532503004707,0.126776750234,0.0482664181696,0.0270021610261,7.13021509075,8.44417363073,2.7448560584,0.021484375,0.02294921875,0.476806640625,-0.00920388472731,-2.86087416941
