phase,age_days,abs_mag_V,abs_mag_I,radius_rsun,teff_k,log_L
0,1065.37670562,0.492607480985,0.0524107372042,5.55274571963,6610.7654545,1.71146621275
0.00101537410657,1065.37708958,0.493603270794,0.0530628992618,5.55274486201,6609.42462897,1.71113539898
0.00208963814453,1065.37749582,0.494655575569,0.0537524794372,5.55273717403,6608.00967617,1.71078573402
0.0031639021831,1065.37790205,0.495706209207,0.0544413761236,5.55272251428,6606.5989717,1.71043654697
0.00423816622166,1065.37830829,0.496754765379,0.0551293170146,5.55270088312,6605.19303347,1.71008797401
0.00531243025963,1065.37871453,0.497800765444,0.0558157720933,5.55267228131,6603.79162039,1.70974021458
0.00638669429759,1065.37912076,0.498843811003,0.0565006059078,5.55263671032,6602.39577519,1.70939337763
0.00746095833615,1065.379527,0.499883746281,0.0571837911205,5.55259417621,6601.00600671,1.70904750101
0.00853522237472,1065.37993324,0.500920652959,0.0578653813987,5.55254469441,6599.62220115,1.70870255757
0.00960948641328,1065.38033947,0.501954782436,0.0585455443486,5.55248829128,6598.24402808,1.70835846325
0.0106837504506,1065.38074571,0.502986521343,0.0592245389151,5.55242500437,6596.87098694,1.70801508858
0.0117580144892,1065.38115195,0.504016336,0.0599026785401,5.55235488268,6595.50247994,1.70767227715
0.0128322785278,1065.38155818,0.505044720121,0.0605802960013,5.55227798664,6594.13787868,1.7073298632
0.0139065425663,1065.38196442,0.506072159638,0.0612577193889,5.55219438806,6592.77656741,1.70698768348
0.0149808066043,1065.38237066,0.507099106459,0.0619352540365,5.5521041699,6591.41797468,1.70664558615
0.0160550706423,1065.38277689,0.508125974625,0.0626131796049,5.55200742588,6590.06157679,1.70630343207
0.0171293346808,1065.38318313,0.509153096845,0.0632917204954,5.55190426001,6588.70695154,1.70596110952
0.0182035987194,1065.38358936,0.510180625021,0.0639709786155,5.55179478601,6587.35390314,1.70561856762
0.0192778627574,1065.3839956,0.511208498876,0.0646508548489,5.55167912661,6586.00226922,1.70527583752
