temperature_K,log10_T,q_env,A1,A2,A3,A1_minus_photosphere,A2_minus_photosphere,A3_minus_photosphere,phi1_rad,phi2_rad,phi3_rad,delta_phi1_rad,delta_phi2_rad,delta_phi3_rad,A1_photosphere,A2_photosphere,A3_photosphere,phi1_photosphere_rad,phi2_photosphere_rad,phi3_photosphere_rad,theta_P_max_cycle,theta_rho_max_cycle,theta_gamma1_max_cycle,delta_theta_P_rho_rad,delta_theta_P_gamma1_rad
7023.38275592,3.84654633697,0.999999748961,0.0608043573113,0.00390149624446,0.000460386156558,0,0,0,1.50169633117,1.9146736383,3.47483141595,0,0,6.28318530718,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.79638671875,0.690673828125,0.45751953125,0.664213681154,2.12916533359
7136.08849085,3.85346022686,0.999999742838,0.0607995990002,0.00389339677071,0.000467563451734,-4.75831110777e-06,-8.09947374361e-06,7.17729517636e-06,1.50215904372,1.9196100436,3.49575603461,0.000462712546218,0.00493640530415,6.30410992583,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.796142578125,0.68212890625,0.4560546875,0.716369027943,2.13683523752
7267.79775103,3.86140283322,0.999999736715,0.0607904197133,0.00387969293944,0.000482418315897,-1.39375980737e-05,-2.18033050159e-05,2.20321593385e-05,1.50276924469,1.92743568113,3.53459480031,0.00107291352362,0.0127620428376,6.34294869154,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.793212890625,0.67333984375,0.454833984375,0.753184566852,2.12609737201
7426.19988038,3.87076663433,0.999999730592,0.0607722064042,0.00385363799,0.000519246823259,-3.21509071213e-05,-4.78582544581e-05,5.88606667013e-05,1.5036864919,1.94221517042,3.61189445449,0.00199016073306,0.0275415321196,6.42024834572,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.782470703125,0.66357421875,0.453125,0.7470486437,2.06934008286
7623.15215388,3.88213458813,0.999999724469,0.0607374168876,0.00380649372562,0.000601978750904,-6.69404237669e-05,-9.50025188378e-05,0.000141592594346,1.50517711532,1.97064740048,3.73388820888,0.00348078415037,0.0559737621834,6.5422421001,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.7685546875,0.65380859375,0.4521484375,0.720970970306,1.9880391011
7872.57209982,3.89611664675,0.999999718347,0.0606774954398,0.00373655454871,0.000758580472269,-0.000126861871524,-0.000164941695753,0.00029819431571,1.50758657407,2.02140311024,3.86429755979,0.00589024290198,0.10672947194,6.67265145101,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.751708984375,0.64111328125,0.451171875,0.694893296912,1.88833034989
8171.80822665,3.9123181662,0.999999712224,0.0605852260513,0.00366110284,0.0010056611259,-0.000219131260084,-0.00024039340446,0.000545274969346,1.51131501839,2.10427491801,3.95404178205,0.00961868721776,0.189601279711,6.76239567328,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.734375,0.630859375,0.449462890625,0.650407854064,1.79015557946
8480.65913897,3.92842960807,0.999999706101,0.0604569303699,0.00362611594588,0.00133393643799,-0.000347426941464,-0.000275380298576,0.000873550281431,1.5167724283,2.2261266896,3.98495639784,0.0150760971333,0.311453051298,6.79331028907,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.717041015625,0.61865234375,0.4482421875,0.618194257518,1.68891284746
8771.3834348,3.9430680963,0.999999699978,0.0602936086639,0.00370321411025,0.00171236585395,-0.000510748647445,-0.000198282134209,0.0012519796974,1.52433283193,2.38303451354,3.96551769198,0.0226365007635,0.468360875238,6.77387158321,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.698974609375,0.60888671875,0.44775390625,0.56603891073,1.57846623073
9049.14352777,3.95660747658,0.999999693855,0.060100948214,0.0039640558354,0.00210081909042,-0.000703409097376,6.25595909395e-05,0.00164043293386,1.53430298053,2.55457205012,3.90978585361,0.0326066493607,0.639898411825,6.71813974484,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.6806640625,0.59521484375,0.446533203125,0.53689327576,1.47108757558
9317.23408083,3.96928700659,0.999999687732,0.0598886939894,0.00444278145489,0.0024606738342,-0.000915663321901,0.000541285210429,0.00200028767764,1.54690854171,2.71188308064,3.82869078969,0.0452122105417,0.797209442338,6.63704468092,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.662353515625,0.58251953125,0.4453125,0.501611717639,1.36370892043
9574.21101007,3.98110299485,0.999999681609,0.0596696431571,0.00511900548659,0.00276020134536,-0.00113471415424,0.00121750924213,0.0022998151888,1.56227049675,2.83517225945,3.73014121244,0.0605741655774,0.920498621157,6.53849510367,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.642578125,0.56640625,0.44384765625,0.47860200582,1.24866036134
9819.84606517,3.99210467989,0.999999675486,0.0594574857892,0.00592865570095,0.00297326265219,-0.00134687152217,0.00202715945649,0.00251287649563,1.58032008459,2.92075389299,3.62228047679,0.078623753414,1.0060802547,6.43063436802,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.622802734375,0.55419921875,0.443359375,0.431048601396,1.1274758791
10055.6260845,4.00240911586,0.999999669363,0.0592624324855,0.00677427010499,0.00306517306951,-0.00154192482581,0.00287277386053,0.00260478691295,1.60063556859,2.97546861123,3.51821290311,0.0989392374234,1.06079497293,6.32656679434,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.599365234375,0.53369140625,0.443359375,0.412640831941,0.980213723459
10284.0084268,4.01216242383,0.99999966324,0.0590899279967,0.00754085655278,0.00297706355767,-0.00171442931461,0.00363936030832,0.00251667740111,1.62245504367,3.00825968211,3.43113862105,0.120758712496,1.09358604381,6.23949251227,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.573974609375,0.513916015625,0.998779296875,0.37735927382,-2.66912657092
10507.9517102,4.0215180683,0.999999657118,0.0589482074771,0.00815642013992,0.00268214994468,-0.00185614983419,0.00425492389546,0.00222176378812,1.64519862605,3.02458458035,3.35660776709,0.143502294883,1.10991094206,6.16496165831,0.0608043573113,0.00390149624446,0.000460386156558,1.50169633117,8.19785894548,9.75801672313,0.54736328125,0.498779296875,0.977783203125,0.305262176789,-2.70440812904
