phase,age_days,abs_mag_V,abs_mag_I,radius_rsun,teff_k,log_L
0,1498.12619458,0.419456157959,0.024562399742,5.45285503269,6759.31781349,1.72508205554
0.00100006525477,1498.1267866,0.420918706304,0.0252685738288,5.45285239762,6757.06109607,1.72456656587
0.00200007742128,1498.12737859,0.42237475892,0.025972328878,5.4528444202,6754.81745821,1.72405330775
0.00300008958779,1498.12797058,0.423825913634,0.0266745365263,5.45283174338,6752.58473412,1.72354170962
0.00400010175391,1498.12856257,0.425273350431,0.0273755038978,5.45281498485,6750.36027497,1.72303137741
0.00500011392042,1498.12915456,0.426802777111,0.0282866875066,5.45279472959,6748.1432533,1.72252229619
0.00600012608692,1498.12974655,0.428343541547,0.0292361636089,5.45277152302,6745.9365608,1.72201486287
0.00700013825343,1498.13033854,0.42987685914,0.0301814681786,5.45274586532,6743.74303644,1.72150980561
0.00800015041955,1498.13093054,0.431400553345,0.0311212005836,5.45271820706,6741.56554344,1.72100785188
0.00900016258606,1498.13152253,0.432913295489,0.0320544953073,5.45268894633,6739.40577822,1.72050944765
0.0100001747526,1498.13211452,0.434414733786,0.0329811095785,5.45265842754,6737.26412029,1.72001471347
0.0110001869183,1498.13270651,0.435905938227,0.0339017387937,5.45262694158,6735.13916162,1.7195232906
0.0120001990852,1498.1332985,0.437389440451,0.0348175916804,5.45259472741,6733.02587993,1.71903440782
0.0130002112517,1498.13389049,0.438867843372,0.0357308493269,5.45256197477,6730.92282028,1.71854710525
0.0140002234174,1498.13448248,0.440343861587,0.0366433160637,5.45252882769,6728.82661247,1.71806046552
0.0150002355839,1498.13507447,0.441819507576,0.0375562753484,5.45249538866,6726.73454548,1.71757381817
0.0160002477508,1498.13566646,0.443295588737,0.0384702225303,5.45246172304,6724.64545222,1.71708689773
0.0170002599173,1498.13625845,0.44477140572,0.0393846945196,5.45242786364,6722.56019841,1.71659994028
0.0180002720831,1498.13685044,0.446245004187,0.0402984318552,5.45239381525,6720.48134733,1.71611359935
0.0190002842496,1498.13744243,0.44771341135,0.0412092668569,5.4523595589,6718.41180826,1.71562891376
0.0200002964165,1498.13803442,0.4491725435,0.0421145123782,5.45232505582,6716.3567183,1.71514725887
0.0210003085822,1498.13862641,0.45061800381,0.0430115404409,5.45229025107,6714.32264266,1.71467006837
0.0220003207487,1498.1392184,0.452046758635,0.043898386729,5.45225507673,6712.31350527,1.71419835834
0.0230003329152,1498.13981039,0.453457642763,0.0447743261653,5.45221945469,6710.33091046,1.71373251387
0.0240003450813,1498.14040238,0.45485105384,0.0456396398303,5.45218329903,6708.37440608,1.71327239767
0.0250003572479,1498.14099437,0.456229135212,0.0464957135236,5.45214651804,6706.4411716,1.71281729232
0.0260003694144,1498.14158636,0.457595622533,0.0473449288645,5.45210901587,6704.52618369,1.71236595337
0.0270003815809,1498.14217835,0.458955196575,0.0481898590996,5.45207069391,6702.62155564,1.71191689445
0.028000393747,1498.14277034,0.460311819826,0.0490335653123,5.45203145186,6700.7240664,1.71146870053
0.0290004059135,1498.14336233,0.461668563063,0.0498780437033,5.45199118859,6698.82975177,1.7110203418
0.03000041808,1498.14395432,0.463026919947,0.0507242322141,5.45194980284,6696.93655443,1.71057132324
0.0310004302461,1498.14454631,0.464386621704,0.0515719097932,5.45190719369,6695.04463683,1.71012174324
0.0320004424126,1498.1451383,0.465745571485,0.0524196884201,5.45186326096,6693.15659747,1.7096723095
0.0330004545791,1498.14573029,0.467100305683,0.0532653306375,5.45181790552,6691.27694233,1.70922418115
0.0340004667453,1498.14632229,0.468446715436,0.0541062040631,5.45177102945,6689.41109736,1.70877872938
0.0350004789118,1498.14691428,0.469780771649,0.0549393043003,5.45172253624,6687.56273098,1.70833737383
0.0360004910783,1498.14750627,0.47109826597,0.0557621930114,5.45167233085,6685.73839261,1.70790147318
0.0370005032448,1498.14809826,0.472396044044,0.0565729393442,5.45162031981,6683.94257826,1.70747206413
0.0380005154109,1498.14869025,0.473672821033,0.0573707331534,5.45156641124,6682.17700958,1.70704957321
0.0390005275774,1498.14928224,0.474928980144,0.0581558724082,5.45151051489,6680.44135646,1.7066338633
0.0400005397439,1498.14987423,0.476166113606,0.0589294437816,5.45145254217,6678.73374773,1.70622439129
0.04100055191,1498.15046622,0.477386770488,0.0596931354718,5.45139240609,6677.05100678,1.70582029685
0.0420005640765,1498.15105821,0.478594129288,0.060449016654,5.45133002133,6675.38904366,1.70542051351
0.043000576243,1498.1516502,0.479791349858,0.0611991244657,5.45126530417,6673.74371979,1.70502398459
0.0440005884092,1498.15224219,0.480981215574,0.0619448956103,5.45119817247,6672.11000744,1.7046298427
0.0450006005757,1498.15283418,0.482165198596,0.0626873609973,5.4511285457,6670.48629454,1.70423758106
0.0460006127422,1498.15342617,0.483343172333,0.0634266451452,5.45105634484,6668.87353393,1.70384720549
0.0470006249087,1498.15401816,0.484513550433,0.0641616794703,5.45098149244,6667.27360419,1.70345925469
0.0480006370748,1498.15461015,0.485673458863,0.0648905627043,5.45090391251,6665.69004916,1.70307469843
0.0490006492413,1498.15520214,0.486819348229,0.0656109648828,5.45082353054,6664.12731447,1.70269473115
0.0500006614078,1498.15579413,0.487947579517,0.0663205035575,5.45074027349,6662.58997869,1.70232057633
0.0510006735736,1498.15638612,0.489054934151,0.067017064748,5.4506540697,6661.08205927,1.7019533173
0.0520006857405,1498.15697811,0.49013917951,0.0676991655471,5.45056484894,6659.60627014,1.70159370848
0.053000697907,1498.1575701,0.49119954807,0.0683662732908,5.45047254232,6658.16343982,1.7012420133
0.0540007100727,1498.15816209,0.492237324077,0.0690186506513,5.4503770823,6656.74969744,1.70089790239
0.0550007222392,1498.15875408,0.493255207274,0.0696585676584,5.45027840265,6655.36355283,1.70056037914
0.0560007344061,1498.15934607,0.494257932603,0.0702892054669,5.45017643843,6653.9993277,1.70022783731
0.0570007465726,1498.15993806,0.495251304689,0.0709143539371,5.45007112595,6652.64964739,1.69989832726
0.0580007587383,1498.16053005,0.49624153686,0.0715380379529,5.44996240276,6651.30650328,1.6995697677
0.0590007709048,1498.16112205,0.497235059816,0.0721644069438,5.44985020761,6649.96155137,1.69924000737
0.0600007830714,1498.16171404,0.498238426234,0.0727976947579,5.44973448044,6648.60631868,1.69890685323
0.0610007952375,1498.16230603,0.499257780506,0.073441888506,5.44961516236,6647.23293289,1.69856824582
0.062000807404,1498.16289802,0.500297904678,0.0741001058951,5.44949219564,6645.83533105,1.69822257975
0.0630008195705,1498.16349001,0.501361534179,0.0747741348913,5.44936552369,6644.41007201,1.69786893589
0.0640008317366,1498.164082,0.502448999123,0.0754641860124,5.44923509108,6642.95673593,1.69750720424
0.0650008439031,1498.16467399,0.503558536815,0.0761687620969,5.44910084352,6641.47624408,1.69713803815
0.0660008560696,1498.16526598,0.504686687691,0.07688555763,5.44896272788,6639.97281323,1.69676260791
0.0670008682361,1498.16585797,0.505829052492,0.0776120793716,5.44882069223,6638.45347618,1.69638232411
0.0680008804023,1498.16644996,0.506981279875,0.0783455065374,5.44867468582,6636.92382371,1.69599864474
0.0690008925688,1498.16704195,0.508139084912,0.0790830670689,5.44852465913,6635.38937784,1.69561300454
0.0700009047353,1498.16763394,0.50929844275,0.0798221588503,5.44837056389,6633.85532705,1.69522675086
0.0710009169014,1498.16822593,0.510455938816,0.080560575079,5.4482123531,6632.32607157,1.69484102666
0.0720009290679,1498.16881792,0.511609108816,0.0812967276184,5.44804998109,6630.80479992,1.69445665599
0.0730009412344,1498.16940991,0.512756494139,0.0820296861219,5.44788340349,6629.29343167,1.69407412492
0.0740009534005,1498.1700019,0.51389788885,0.0827593368437,5.44771257729,6627.79229768,1.69369349899
0.075000965567,1498.17059389,0.515034645952,0.0834865756557,5.44753746086,6626.29972873,1.69331432157
0.0760009777335,1498.17118588,0.516169355106,0.0842130936349,5.44735801397,6624.8124494,1.6929357228
0.0770009899,1498.17177787,0.517305262774,0.0849409987741,5.44717419775,6623.32631296,1.69255661432
0.0780010020662,1498.17236986,0.518446242911,0.0856721423789,5.44698597479,6621.83384555,1.69217581477
0.0790010142327,1498.17296185,0.51959549084,0.0864091775767,5.44679330905,6620.33317998,1.69179215072
0.0800010263992,1498.17355384,0.520756361806,0.0871543336341,5.44659616594,6618.82023603,1.69140448837
0.0810010385653,1498.17414583,0.521931856891,0.0879095481772,5.44639451226,6617.29115385,1.69101182357
0.0820010507318,1498.17473782,0.523123811635,0.088676005778,5.44618831623,6615.74357684,1.69061354226
0.0830010628983,1498.17532981,0.524332348791,0.0894537816343,5.44597754747,6614.1773433,1.69020960411
0.0840010750644,1498.1759218,0.525555849858,0.0902418210053,5.44576217697,6612.59451223,1.68980055241
0.0850010872309,1498.1765138,0.526791113824,0.0910380433918,5.44554217715,6610.99916264,1.68938746071
0.0860010993974,1498.17710579,0.528033699723,0.0918395679992,5.44531752176,6609.39696646,1.68897181737
0.087001111564,1498.17769778,0.529278457475,0.0926430585392,5.44508818596,6607.79451137,1.68855534764
0.0880011237297,1498.17828977,0.530519982765,0.0934450158361,5.44485414623,6606.19871039,1.68813986159
0.0890011358966,1498.17888176,0.531752998404,0.0942420226586,5.44461538044,6604.6163058,1.68772712679
0.0900011480631,1498.17947375,0.53297268566,0.0950309558833,5.44437186777,6603.05343682,1.68731875777
0.0910011602288,1498.18006574,0.534175003082,0.0958091914892,5.44412358874,6601.51522746,1.68691610941
0.0920011723953,1498.18065773,0.5353574464,0.0965744821785,5.44387052516,6600.00249114,1.68652013098
0.0930011845622,1498.18124972,0.536518341388,0.0973262387735,5.44361266017,6598.51922219,1.68613129588
0.094001196728,1498.18184171,0.53765768099,0.098064573839,5.44334997814,6597.06585164,1.68574958581
0.0950012088945,1498.1824337,0.538777050646,0.0987905105291,5.44308246473,6595.64032051,1.68537447038
0.096001221061,1498.18302569,0.539879455079,0.0995059935218,5.44281010678,6594.23876926,1.68500494341
0.0970012332279,1498.18361768,0.540969110643,0.100213753232,5.44253289235,6592.85579958,1.68463959265
0.0980012453936,1498.18420967,0.542050980414,0.100917002972,5.44225081066,6591.48506254,1.68427675588
0.0990012575601,1498.18480166,0.543130272878,0.101619114418,5.44196385204,6590.11989936,1.68391468877
0.100001269727,1498.18539365,0.544211993875,0.102323328907,5.44167200795,6588.75391868,1.68355171471
0.101001281893,1498.18598564,0.545300600598,0.103032534131,5.44137527088,6587.38144033,1.68318634059
0.102001294059,1498.18657763,0.546399772548,0.103749114846,5.44107363438,6585.99778308,1.68281733361
0.103001306226,1498.18716962,0.547512509486,0.104475015912,5.440767093,6584.59913721,1.68244368866
0.104001318392,1498.18776161,0.548641125575,0.105211737946,5.44045564228,6583.18256915,1.68206463027
0.105001330558,1498.1883536,0.549786889938,0.105960103427,5.44013927874,6581.74647433,1.68167973328
0.106001342725,1498.18894559,0.550949821488,0.106720124519,5.43981799985,6580.29083979,1.68128899138
0.107001354891,1498.18953758,0.552128809236,0.107491083163,5.43949180404,6578.81709746,1.68089277647
0.108001367058,1498.19012957,0.553321846418,0.108271683662,5.43916069073,6577.32782804,1.68049176006
0.109001379224,1498.19072156,0.554526520232,0.109059845476,5.43882466028,6575.82416597,1.68008684167
0.110001391391,1498.19131355,0.555739564943,0.10985375309,5.43848371407,6574.31140192,1.67967906239
0.111001403557,1498.19190555,0.556957596404,0.110651448483,5.43813785448,6572.79472438,1.67926951457
0.112001415723,1498.19249754,0.558177358847,0.111450826168,5.43778708496,6571.27828772,1.67885928824
0.11300142789,1498.19308953,0.559395781992,0.112249901173,5.43743141005,6569.76600811,1.67844941123
0.114001440056,1498.19368152,0.560610191756,0.113046946247,5.43707083539,6568.26129863,1.67804077845
0.115001452222,1498.19427351,0.561818418021,0.113840561479,5.43670536782,6566.76693225,1.67763411584
0.116001464389,1498.1948655,0.563018947217,0.114629772878,5.43633501539,6565.28484778,1.6772299293
0.117001476555,1498.19545749,0.564211096079,0.115414144445,5.43595978737,6563.81592834,1.67682844658
0.118001488721,1498.19604948,0.565394945855,0.116193734232,5.43557969436,6562.36008109,1.67642963951
0.119001500888,1498.19664147,0.566571206508,0.116969005757,5.43519474826,6560.91640844,1.67603326966
0.120001513054,1498.19723346,0.567741132239,0.117740773687,5.43480496233,6559.48331762,1.67563891652
0.121001525221,1498.19782545,0.568906465345,0.118510168097,5.43441035117,6558.05859499,1.67524599623
0.122001537387,1498.19841744,0.570069395146,0.119278608446,5.43401093078,6556.63946097,1.67485377521
0.123001549554,1498.19900943,0.571232414676,0.120047710825,5.43360671852,6555.22275267,1.67446141815
0.124001561719,1498.19960142,0.572398107269,0.120819149551,5.43319773309,6553.8051943,1.67406805956
0.125001573886,1498.20019341,0.573568978879,0.121594548679,5.43278399453,6552.38361042,1.67367285989
0.126001586053,1498.2007854,0.57474726752,0.122375358444,5.43236552414,6550.95516695,1.67327506939
0.127001598219,1498.20137739,0.575934755048,0.123162732634,5.43194234447,6549.51760677,1.67287409128
0.128001610385,1498.20196938,0.577132650567,0.123957452243,5.43151447922,6548.06939383,1.67246952097
0.129001622552,1498.20256137,0.578341707406,0.124759757716,5.4310819532,6546.60865719,1.6720611497
0.130001634718,1498.20315336,0.57956223021,0.12556961118,5.43064479219,6545.13414258,1.67164891685
0.131001646884,1498.20374535,0.580793854492,0.126387249042,5.4302030229,6543.64807868,1.67123286137
0.132001659051,1498.20433734,0.582036107175,0.127212364527,5.42975667286,6542.15106939,1.67081314181
0.133001671217,1498.20492933,0.583287994461,0.12804431571,5.42930577031,6540.64438531,1.67039009077
0.134001683383,1498.20552132,0.584547954212,0.128882093993,5.42885034408,6539.13002071,1.66996423099
0.13500169555,1498.20611331,0.585813949396,0.12972438405,5.42839042355,6537.61057229,1.66953624412
0.136001707716,1498.20670531,0.587083610938,0.130569655828,5.42792603852,6536.0890558,1.66910692295
0.137001719883,1498.2072973,0.588354386321,0.131416260316,5.42745721912,6534.56871586,1.66867712177
0.138001732049,1498.20788929,0.589623691822,0.132262527852,5.42698399576,6533.05283202,1.66824770539
0.139001744215,1498.20848128,0.590888992914,0.133106819828,5.42650639902,6531.54461574,1.66781952226
0.140001756382,1498.20907327,0.592147850829,0.133947558564,5.42602445964,6530.04715059,1.66739338898
0.141001768548,1498.20966526,0.593398033675,0.134783299562,5.42553820839,6528.56325307,1.66697005296
0.142001780715,1498.21025725,0.594637651581,0.135612819826,5.42504767606,6527.09530507,1.66655014707
0.143001792881,1498.21084924,0.595865289351,0.136435204986,5.42455289336,6525.64509129,1.66613414495
0.144001805047,1498.21144123,0.597080151454,0.137249944491,5.42405389085,6524.21362152,1.66572231228
0.145001817214,1498.21203322,0.598282031464,0.138056911838,5.42355069883,6522.80117017,1.66531471694
0.14600182938,1498.21262521,0.599471153949,0.138856260902,5.42304334722,6521.40747193,1.66491128223
0.147001841547,1498.2132172,0.600648063991,0.139648352559,5.42253186542,6520.03185511,1.66451182421
0.148001853713,1498.21380919,0.601813602707,0.140433737096,5.42201628209,6518.67326646,1.6641160602
0.149001865879,1498.21440118,0.6029688994,0.141213147996,5.421496625,6517.33027726,1.66372361156
0.150001878046,1498.21499317,0.604115336424,0.141987479109,5.4209729207,6516.00112775,1.66333401555
0.151001890212,1498.21558516,0.605254509226,0.142757759937,5.42044519433,6514.68378206,1.66294673844
0.152001902378,1498.21617715,0.606388222072,0.143525154978,5.41991346928,6513.37594166,1.66256117664
0.153001914545,1498.21676914,0.607518439025,0.144290933946,5.41937776688,6512.07511461,1.66217667268
0.154001926711,1498.21736113,0.608647103523,0.14505635574,5.41883810615,6510.77884623,1.66179257561
0.155001938878,1498.21795312,0.609776267864,0.145822146447,5.41829450346,6509.48232391,1.66140830398
0.156001951044,1498.21854511,0.61090704753,0.146589627168,5.41774697228,6508.18634632,1.66102337899
0.157001963211,1498.2191371,0.612040506776,0.147359508515,5.41719552301,6506.88964932,1.66063744044
0.158001975377,1498.21972909,0.613177365968,0.148132262108,5.4166401628,6505.59134301,1.66025024619
