phase,age_days,abs_mag_V,abs_mag_I,radius_rsun,teff_k,log_L
0,1918.23624949,0.949950088733,0.304594350828,5.81700470511,5886.22406849,1.55577447471
0.00100000517894,1918.23698018,0.9500104832,0.304633110797,5.81700462899,5886.15453488,1.55575390287
0.00200000517395,1918.23771087,0.950070568173,0.304671798492,5.81700344767,5886.08576847,1.55573341633
0.00300000516864,1918.23844155,0.950130342027,0.304710414011,5.8170011611,5886.01777483,1.55571301547
0.00400000516365,1918.23917224,0.950189799124,0.30474896266,5.8169977693,5885.95058935,1.55569270078
0.00500000515835,1918.23990292,0.95024893795,0.304787443456,5.81699327227,5885.88421374,1.55567247278
0.00600000515336,1918.24063361,0.950307756935,0.304825855383,5.81698767009,5885.81864973,1.55565233201
0.00700000514806,1918.24136429,0.950366254464,0.304864197387,5.81698096286,5885.7538991,1.55563227903
0.00800000514275,1918.24209498,0.950424428871,0.304902468378,5.8169731507,5885.68996367,1.55561231439
0.00900000513776,1918.24282566,0.950482278446,0.304940667234,5.81696423377,5885.62684531,1.55559243869
0.0100000051325,1918.24355635,0.950539801436,0.304978792804,5.81695421229,5885.5645459,1.55557265252
0.0110000051275,1918.24428703,0.950596996053,0.305016843904,5.81694308649,5885.50306738,1.55555295651
0.0120000051219,1918.24501772,0.950653860476,0.305054819331,5.81693085663,5885.44241169,1.55553335128
0.0130000051172,1918.2457484,0.950710392859,0.305092717859,5.81691752303,5885.3825808,1.55551383746
0.0140000051116,1918.24647909,0.95076659134,0.305130538247,5.81690308602,5885.32357668,1.5554944157
0.0150000051063,1918.24720977,0.950822454045,0.305168279241,5.81688754598,5885.26540129,1.55547508664
0.0160000051013,1918.24794046,0.95087797909,0.305205939581,5.81687090331,5885.20805661,1.55545585094
0.017000005096,1918.24867114,0.950933164585,0.305243517995,5.81685315847,5885.1515446,1.55543670923
0.018000005091,1918.24940182,0.950988008632,0.305281013204,5.81683431194,5885.09586721,1.55541766219
0.0190000050857,1918.25013251,0.951042509325,0.305318423918,5.81681436424,5885.0410264,1.55539871047
0.0200000050807,1918.25086319,0.95109666475,0.305355748839,5.8167933159,5884.98702413,1.55537985474
0.0210000050754,1918.25159388,0.951150472979,0.305392986656,5.81677116753,5884.93386235,1.55536109565
0.0220000050701,1918.25232456,0.95120393208,0.305430136049,5.81674791975,5884.881543,1.55534243389
0.0230000050651,1918.25305525,0.951257040113,0.305467195693,5.81672357321,5884.83006802,1.55532387013
0.0240000050598,1918.25378593,0.951309795133,0.305504164253,5.8166981286,5884.77943936,1.55530540504
0.0250000050548,1918.25451662,0.951362195186,0.305541040384,5.81667158666,5884.72965894,1.5552870393
0.0260000050495,1918.2552473,0.95141423831,0.30557782273,5.81664394814,5884.68072869,1.5552687736
0.0270000050445,1918.25597799,0.951465922541,0.305614509932,5.81661521385,5884.63265052,1.55525060862
0.0280000050392,1918.25670867,0.951517245936,0.305651100637,5.81658538462,5884.58542631,1.55523254504
0.0290000050339,1918.25743936,0.951568206588,0.305687593515,5.81655446131,5884.53905788,1.55521458353
0.0300000050289,1918.25817004,0.951618802634,0.305723987259,5.81652244484,5884.493547,1.55519672473
0.0310000050233,1918.25890073,0.951669032239,0.305760280576,5.81648933614,5884.44889538,1.5551789693
0.0320000050186,1918.25963141,0.951718893565,0.305796472167,5.81645513618,5884.40510474,1.55516131788
0.033000005013,1918.2603621,0.951768384744,0.305832560711,5.81641984597,5884.3621768,1.55514377111
0.0340000050083,1918.26109278,0.951817503879,0.30586854486,5.81638346656,5884.3201133,1.55512632968
0.0350000050027,1918.26182347,0.951866249065,0.305904423257,5.81634599902,5884.27891599,1.55510899425
0.0360000049974,1918.26255415,0.951914618425,0.305940194559,5.81630744447,5884.23858656,1.55509176548
0.0370000049924,1918.26328484,0.951962610149,0.305975857464,5.81626780404,5884.19912661,1.55507464401
0.0380000049871,1918.26401552,0.95201022251,0.306011410715,5.81622707893,5884.16053764,1.55505763045
0.0390000049821,1918.26474621,0.952057453849,0.3060468531,5.81618527035,5884.12282105,1.55504072539
0.0400000049768,1918.26547689,0.952104302546,0.306082183427,5.81614237956,5884.08597821,1.55502392941
0.0410000049718,1918.26620757,0.952150766979,0.306117400499,5.81609840782,5884.05001045,1.55500724309
0.0420000049665,1918.26693826,0.952196845482,0.306152503087,5.81605335647,5884.01491916,1.55499066701
0.0430000049612,1918.26766894,0.952242536333,0.306187489921,5.81600722686,5883.98070577,1.55497420179
0.0440000049562,1918.26839963,0.952287837749,0.306222359687,5.81596002038,5883.94737176,1.55495784807
0.0450000049509,1918.26913031,0.952332747914,0.306257111044,5.81591173844,5883.91491865,1.55494160648
0.0460000049459,1918.269861,0.95237726502,0.306291742651,5.8158623825,5883.88334791,1.55492547769
0.0470000049406,1918.27059168,0.952421387301,0.30632625319,5.81581195407,5883.85266096,1.5549094623
0.0480000049356,1918.27132237,0.952465113074,0.306360641392,5.81576045465,5883.82285912,1.55489356094
0.0490000049303,1918.27205305,0.952508440747,0.306394906042,5.8157078858,5883.79394357,1.55487777417
0.0500000049247,1918.27278374,0.952551368821,0.306429045982,5.81565424913,5883.76591539,1.55486210254
0.05100000492,1918.27351442,0.952593895865,0.306463060094,5.81559954625,5883.73877557,1.55484654656
0.0520000049144,1918.27424511,0.952636020477,0.306496947277,5.81554377883,5883.71252506,1.55483110674
0.0530000049097,1918.27497579,0.952677741239,0.306530706415,5.81548694856,5883.68716481,1.55481578361
0.0540000049041,1918.27570648,0.952719056669,0.306564336349,5.81542905717,5883.66269584,1.55480057769
0.0550000048994,1918.27643716,0.952759965178,0.306597835848,5.81537010642,5883.63911929,1.55478548956
0.0560000048938,1918.27716785,0.952800465046,0.306631203593,5.8153100981,5883.61643642,1.55477051984
0.0570000048885,1918.27789853,0.952840554404,0.306664438163,5.81524903406,5883.59464866,1.55475566921
0.0580000048835,1918.27862922,0.952880231242,0.306697538044,5.81518691614,5883.57375759,1.55474093839
0.0590000048782,1918.2793599,0.952919493426,0.306730501638,5.81512374624,5883.55376491,1.55472632813
0.0600000048732,1918.28009059,0.952958338738,0.306763327286,5.81505952631,5883.5346724,1.55471183923
0.0610000048679,1918.28082127,0.952996764915,0.306796013297,5.81499425829,5883.51648189,1.5546974725
0.062000004863,1918.28155196,0.953034769695,0.306828557973,5.81492794419,5883.49919518,1.55468322876
0.0630000048577,1918.28228264,0.953072350862,0.306860959645,5.81486058605,5883.482814,1.55466910878
0.0640000048523,1918.28301332,0.953109506289,0.306893216691,5.81479218592,5883.46733996,1.55465511335
0.0650000048474,1918.28374401,0.953146233963,0.306925327561,5.8147227459,5883.45277455,1.55464124318
0.0660000048421,1918.28447469,0.953182532011,0.306957290789,5.81465226813,5883.43911905,1.55462749896
0.0670000048371,1918.28520538,0.953218398709,0.306989105003,5.81458075478,5883.42637457,1.55461388131
0.0680000048318,1918.28593606,0.953253832494,0.307020768924,5.81450820803,5883.41454203,1.55460039082
0.0690000048268,1918.28666675,0.953288831949,0.307052281369,5.81443463013,5883.40362215,1.554587028
0.0700000048215,1918.28739743,0.953323395796,0.307083641238,5.81436002335,5883.39361551,1.55457379335
0.0710000048159,1918.28812812,0.953357522875,0.307114847503,5.81428438997,5883.3845225,1.55456068729
0.0720000048112,1918.2888588,0.953391212116,0.307145899191,5.81420773235,5883.37634344,1.55454771024
0.0730000048056,1918.28958949,0.953424462512,0.307176795363,5.81413005283,5883.36907852,1.55453486259
0.0740000048009,1918.29032017,0.953457278558,0.307207526903,5.81405135383,5883.36268366,1.55452214471
0.0750000047953,1918.29105086,0.953489657247,0.307238095922,5.81397163779,5883.35717541,1.554509557
0.0760000047906,1918.29178154,0.953521594367,0.307268506273,5.81389090715,5883.35257988,1.55449709984
0.077000004785,1918.29251223,0.953553088863,0.307298756974,5.81380916444,5883.34889731,1.55448477363
0.0780000047797,1918.29324291,0.953584139613,0.307328846997,5.81372641218,5883.34612798,1.55447257881
0.0790000047747,1918.2939736,0.953614745419,0.307358775258,5.81364265294,5883.34427226,1.55446051585
0.0800000047694,1918.29470428,0.953644904999,0.30738854062,5.81355788933,5883.3433306,1.55444858521
0.0810000047644,1918.29543497,0.953674616986,0.307418141883,5.81347212398,5883.34330352,1.55443678743
0.0820000047591,1918.29616565,0.95370387993,0.307447577793,5.81338535957,5883.34419166,1.55442512304
0.0830000047541,1918.29689634,0.953732692295,0.307476847034,5.81329759878,5883.34599571,1.55441359263
0.0840000047488,1918.29762702,0.953761052464,0.307505948238,5.81320884437,5883.34871646,1.5544021968
0.0850000047435,1918.29835771,0.953788958742,0.307534879978,5.8131190991,5883.35235478,1.55439093617
0.0860000047385,1918.29908839,0.953816409356,0.307563640777,5.81302836577,5883.35691159,1.55437981141
0.0870000047332,1918.29981907,0.953843402461,0.307592229106,5.81293664723,5883.36238792,1.55436882319
0.0880000047282,1918.30054976,0.953869936144,0.307620643388,5.81284394634,5883.36878483,1.55435797224
0.0890000047229,1918.30128044,0.95389600843,0.307648882003,5.81275026601,5883.37610346,1.55434725927
0.0900000047179,1918.30201113,0.953921617295,0.307676943295,5.81265560917,5883.384345,1.55433668503
0.0910000047126,1918.30274181,0.953946760671,0.307704825576,5.81255997881,5883.39351065,1.55432625028
0.092000004707,1918.3034725,0.953971436459,0.307732527133,5.81246337792,5883.40360165,1.55431595581
0.0930000047023,1918.30420318,0.953995642538,0.307760046235,5.81236580955,5883.41461925,1.55430580238
0.0940000046967,1918.30493387,0.954019376774,0.307787381139,5.81226727676,5883.42656471,1.55429579078
0.095000004692,1918.30566455,0.954042637029,0.307814530096,5.81216778266,5883.43943927,1.55428592181
