temperature_K,log10_T,q_env,A1,A2,A3,A1_minus_photosphere,A2_minus_photosphere,A3_minus_photosphere,phi1_rad,phi2_rad,phi3_rad,delta_phi1_rad,delta_phi2_rad,delta_phi3_rad,A1_photosphere,A2_photosphere,A3_photosphere,phi1_photosphere_rad,phi2_photosphere_rad,phi3_photosphere_rad
9384.1040812,3.97239281599,0.999995784086,0.010514049835,0.00182912690343,0.00021489044804,-0.00139119584666,0.000758557411488,0.000104070579492,1.88801608087,3.17914822568,4.15267848681,0.551048598508,0.795737697697,6.86780904884,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
9577.89905483,3.98127025553,0.999995696255,0.0106165497047,0.00187417400986,0.00021747808242,-0.00128869597691,0.000803604517917,0.000106658213872,1.95138986675,3.1926919572,4.17021975496,0.614422384393,0.80928142921,6.88535031699,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
9750.90455206,3.98904490531,0.999995608423,0.0107677408955,0.00192003937895,0.000221005333339,-0.0011375047862,0.000849469887006,0.000110185464791,2.01254775214,3.20513747787,4.18623131485,0.675580269781,0.821726949878,6.90136187688,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
9907.29002888,3.99595487684,0.999995520592,0.0109640829581,0.001964877878,0.000223243386436,-0.000941162723515,0.000894308386055,0.000112423517889,2.07096382596,3.21634662467,4.20478771242,0.733996343595,0.832936096686,6.91991827445,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
10049.7930954,4.00215712062,0.99999543276,0.0112015200096,0.00200781148052,0.000224567082924,-0.000703725672058,0.00093724198858,0.000113747214377,2.1262385334,3.2263629819,4.22491964704,0.789271051034,0.842952453911,6.94005020907,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
10181.3179279,4.0078039992,0.999995344928,0.0114756925842,0.00204855507244,0.00022661815795,-0.000429553097484,0.000977985580494,0.000115798289402,2.17811411359,3.23532769695,4.2423784489,0.841146631232,0.851917168966,6.95750901093,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
10304.4062807,4.01302297365,0.999995257097,0.0117821355386,0.00208763500776,0.000230732771617,-0.00012311014307,0.00101706551581,0.000119912903069,2.22645163923,3.24346714484,4.25269708036,0.889484156873,0.860056616849,6.96782764239,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
10419.8659423,4.01786213155,0.999995169265,0.0121159498435,0.00212801552328,0.000233506559607,0.000210704161849,0.00105744603133,0.000122686691059,2.27119036047,3.25109474915,4.26737843986,0.934222878107,0.867684221165,6.98250900189,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
10528.8510702,4.02238098267,0.999995081434,0.0124740573577,0.00216749366215,0.000236357870383,0.000568811676073,0.0010969241702,0.000125538001835,2.31252524834,3.25808839765,4.28109235797,0.975557765982,0.874677869659,6.99622292,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
10632.2853058,4.02662662191,0.999994993602,0.0128528405869,0.00220615340324,0.000239250510866,0.000947594905282,0.0011355839113,0.000128430642318,2.35059392962,3.2644977414,4.29406617994,1.01362644726,0.881087213408,7.00919674197,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
